Timestamp,period_0,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,ServiceID_0,ServiceID_1,ServiceID_2,ServiceID_3,ServiceID_4,ServiceID_5,ServiceID_6,ServiceID_7,ServiceID_8,ServiceID_9,ServiceID_10,ServiceID_11
2022-01-01 07:00:00,0,62.0,63.93109208603049,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,301.0,599.290248486114,0.0,0.0,594.2608695652174,0.0,600.63671875,0.0,0.0,0.0,935.459888296522,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 08:00:00,0,62.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,301.0,612.3615662316023,0.0,0.0,4526.6474820143885,0.0,600.6117122851687,0.0,0.0,0.0,955.0814707305274,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 09:00:00,63,62.0,63.9580908032596,60.0,0,62.0,0,63.0,0,0.0,0,63.0,1325.0,301.0,606.513837945982,1468.0,0.0,6685.414814814815,0.0,600.6604823747681,0.0,0.0,0.0,974.0673560648409,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-01 10:00:00,63,62.0,63.95086411385971,0.0,0,62.0,0,63.0,0,0.0,0,63.0,1305.0,301.0,601.7546660670115,0.0,0.0,4648.453271028037,0.0,600.7067669172932,0.0,0.0,0.0,972.1485450563204,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 11:00:00,63,62.0,64.0,60.0,0,62.0,0,63.0,0,0.0,0,63.0,1305.0,306.53846153846155,612.1052631578947,1468.0,0.0,7709.351351351352,0.0,600.8890756302521,0.0,0.0,0.0,974.571747211896,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-01 12:00:00,63,62.0,63.943106099436186,60.0,0,62.0,0,63.0,0,0.0,0,63.0,1305.0,301.0,598.2755434075231,1468.0,0.0,6129.265,0.0,600.808,0.0,0.0,0.0,948.220117151748,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-01 13:00:00,63,62.0,63.93708333333333,60.0,0,62.0,0,63.0,0,0.0,0,63.0,2358.0,301.0,597.0845328817386,1468.0,0.0,5448.639534883721,0.0,600.4839039345937,0.0,0.0,0.0,951.352654698243,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-01 14:00:00,0,62.0,64.0,60.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,301.0,613.7988200589971,1468.0,0.0,7825.006756756757,0.0,601.3101604278074,0.0,0.0,0.0,1134.375,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-01 15:00:00,0,62.0,63.94819047619048,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,301.0,602.3566984126984,0.0,0.0,4665.048076923077,0.0,600.6213151927437,0.0,0.0,0.0,965.8271236959762,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 16:00:00,0,62.0,63.9592,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,301.0,604.4019707781175,0.0,0.0,3357.896226415094,0.0,600.8348457350272,0.0,0.0,0.0,990.1346826966976,0,0,0,0,0,0,0,0,0,0,0,0
