Day,DoWeek,hour,count,passed,period,data,ServiceID_0,ServiceID_1,ServiceID_3,ServiceID_4,ServiceID_5,ServiceID_6,ServiceID_7,ServiceID_8,ServiceID_9,ServiceID_10,ServiceID_11
2022-02-15,1,10,2910,2909,63.0,606.0185567010309,0,0,0,0,0,0,1,0,0,0,0
2022-02-15,1,14,5460,5453,63.0,608.2866300366301,0,0,0,0,0,0,1,0,0,0,0
2022-02-15,1,15,1396,1395,63.0,607.9169054441261,0,0,0,0,0,0,1,0,0,0,0
2022-02-15,1,15,4641,4632,63.0,607.1060116354234,0,0,0,0,0,0,1,0,0,0,0
2022-02-15,1,18,2815,2814,63.0,600.5570159857904,0,0,0,0,0,0,1,0,0,0,0
2022-02-15,1,21,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-15,1,22,2045,2020,63.0,599.5515892420538,0,0,0,0,0,0,1,0,0,0,0
2022-02-15,1,23,44,31,63.0,587.7045454545455,0,0,0,0,0,0,1,0,0,0,0
2022-02-15,1,23,1279,1255,63.0,599.3252541047693,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,8,4079,4076,63.0,605.637656288306,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,9,1511,1509,63.0,607.1495698213104,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,9,3777,3776,63.0,606.1810961080222,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,10,1710,1708,63.0,606.7602339181286,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,11,5472,5471,63.0,602.3254751461989,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,12,1082,1081,63.0,600.724584103512,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,12,3316,3315,63.0,600.326296743064,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,13,4968,4967,63.0,605.2167874396135,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,14,5748,5745,63.0,607.1383089770355,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,15,3452,3451,63.0,605.6732329084589,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,16,5127,5116,63.0,606.1447240101423,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-16,2,19,4154,4151,63.0,600.2510832932113,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,20,2759,2758,63.0,600.3490395070678,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,2,22,2145,2143,63.0,600.4298368298369,0,0,0,0,0,0,1,0,0,0,0
2022-02-17,3,1,801,800,63.0,599.7977528089888,0,0,0,0,0,0,1,0,0,0,0
2022-02-17,3,10,5770,5768,63.0,605.365164644714,0,0,0,0,0,0,1,0,0,0,0
2022-02-17,3,11,3998,3993,63.0,602.0190095047524,0,0,0,0,0,0,1,0,0,0,0
2022-02-17,3,13,4779,4776,63.0,604.6009625444653,0,0,0,0,0,0,1,0,0,0,0
2022-02-17,3,14,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-17,3,14,2152,2150,63.0,605.5125464684015,0,0,0,0,0,0,1,0,0,0,0
2022-02-17,3,15,6005,5999,63.0,606.670607826811,0,0,0,0,0,0,1,0,0,0,0
2022-02-17,3,17,3852,3851,63.0,600.8878504672897,0,0,0,0,0,0,1,0,0,0,0
2022-02-17,3,18,4006,4003,63.0,600.1857214178732,0,0,0,0,0,0,1,0,0,0,0
2022-02-17,3,20,3863,3859,63.0,599.8226766761584,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,4,9,990,987,63.0,608.4161616161616,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,4,10,4021,4019,63.0,606.5560805769709,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,4,11,5340,5332,63.0,603.7209737827716,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,4,12,2938,2937,63.0,600.2334921715453,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,4,15,3522,3511,63.0,607.90800681431,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,4,15,2597,2596,63.0,608.0939545629573,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,4,16,5822,5820,63.0,605.3253177602198,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,4,17,4394,4392,63.0,601.4601729631315,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,4,18,3897,3895,63.0,600.0333589940981,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,4,19,3984,3982,63.0,600.3584337349398,0,0,0,0,0,0,1,0,0,0,0
2022-02-18,4,21,2549,2548,63.0,600.0105923891722,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,1,793,792,63.0,599.9255989911727,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,8,2263,2260,63.0,600.389748121962,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,10,2732,2731,63.0,600.734626647145,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,10,2061,2060,63.0,600.5274138767588,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,11,4485,4481,63.0,600.5277591973244,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,12,1926,1925,63.0,600.3426791277259,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,12,2275,2274,63.0,600.5235164835165,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,13,4102,4100,63.0,600.3634812286689,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,17,3837,3834,63.0,600.1425592911129,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,18,2030,2028,63.0,600.2192118226601,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,18,1759,1758,63.0,600.1353041500853,0,0,0,0,0,0,1,0,0,0,0
2022-02-19,5,21,2666,2664,63.0,599.8690922730683,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,7,1575,1574,63.0,599.6971428571428,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,10,4012,4011,63.0,600.2734297108674,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,13,1745,1744,63.0,600.4779369627507,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,14,3484,3483,63.0,600.24598163031,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,15,3442,3441,63.0,600.0459035444509,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,15,351,350,63.0,600.014245014245,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,16,3136,3132,63.0,600.2165178571429,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,17,3557,3556,63.0,600.1979195951644,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,18,771,770,63.0,599.970168612192,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,19,3603,3602,63.0,600.3019705800722,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,20,1208,1207,63.0,600.1490066225166,0,0,0,0,0,0,1,0,0,0,0
2022-02-20,6,23,1264,1263,63.0,600.2246835443038,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,0,942,941,63.0,600.1825902335456,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,1,516,515,63.0,600.2054263565891,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,7,2422,2421,63.0,604.2353426919901,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,8,3861,3857,63.0,607.3278943278943,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,9,3951,3946,63.0,607.9152113389016,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,9,2216,2215,63.0,607.5076714801444,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,11,6088,6086,63.0,603.7616622864651,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,12,1138,850,63.0,588.7776801405976,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,12,3939,3938,63.0,600.4716933231784,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,14,6657,6654,63.0,607.8269490761604,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,15,5869,5867,63.0,608.3228829442835,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,16,3258,3257,63.0,607.6516267648865,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,16,3249,3248,63.0,606.279162819329,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,18,4211,4210,63.0,600.2353360246972,0,0,0,0,0,0,1,0,0,0,0
2022-02-21,0,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-21,0,20,3931,3929,63.0,600.3665733909946,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,1,8,4044,4043,63.0,606.2158753709199,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,1,10,3393,3388,63.0,606.7400530503979,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,1,11,5550,5548,63.0,603.6500900900901,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,1,12,4206,4205,63.0,600.600095102235,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,1,13,4414,4413,63.0,603.7961033076574,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,1,14,5997,5992,63.0,608.2501250625313,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,1,15,2425,2423,63.0,606.5261855670103,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,1,15,3948,3947,63.0,606.2084599797366,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,1,19,4134,4133,63.0,600.5394291243348,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,1,20,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-22,1,20,437,435,63.0,600.3203661327232,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,8,2078,2075,63.0,605.9629451395573,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,9,5272,5264,63.0,606.0453338391502,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,10,4789,4784,63.0,604.534975986636,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,11,4033,4030,63.0,604.0166129432184,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,11,1384,1383,63.0,601.4768786127167,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,12,4264,4260,63.0,600.469746716698,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,14,5811,5801,63.0,606.3479607640681,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,15,1605,1604,63.0,604.6485981308412,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,15,4625,4622,63.0,606.7442162162162,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,16,4855,4853,63.0,605.594850669413,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,17,4677,4674,63.0,601.0012828736369,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,18,3293,3292,63.0,600.3349529304586,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,18,1118,1117,63.0,600.7701252236136,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,19,4301,4300,63.0,600.504533829342,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,2,21,3131,3130,63.0,600.3851804535292,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,8,2182,2177,63.0,606.7974335472044,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,10,1499,1497,63.0,605.5517011340894,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,10,4256,4251,63.0,605.6604793233083,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,11,4632,4629,63.0,603.1936528497409,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,11,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-24,3,12,4355,4353,63.0,600.7655568312284,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,13,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-24,3,14,5919,5917,63.0,606.1593174522724,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,15,2329,2326,63.0,605.9209961356805,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,16,5456,5454,63.0,604.6546920821114,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,17,4869,4865,63.0,601.0521667693572,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,18,3658,3655,63.0,600.5385456533625,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,18,621,620,63.0,600.2286634460547,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,19,4126,4121,63.0,600.1543868153175,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,3,20,3615,3612,63.0,600.1668049792531,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,7,2167,2166,63.0,604.4407014305491,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,9,5625,5624,63.0,606.0672,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,10,1532,1529,63.0,608.5770234986945,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,10,4616,4613,63.0,606.9900346620451,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,11,4336,4332,63.0,604.9328874538745,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,12,4603,4598,63.0,600.5542037801434,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,13,3223,3222,63.0,604.4104871237977,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,14,6239,6238,63.0,607.6015387081263,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,16,1130,1126,63.0,603.4159292035398,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,17,5419,5408,63.0,601.2280863627975,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,19,4596,4595,63.0,600.2737162750218,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,20,2178,2175,63.0,600.064738292011,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,20,1766,1765,63.0,600.5141562853908,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,21,2982,2980,63.0,600.4453386988598,0,0,0,0,0,0,1,0,0,0,0
2022-02-25,4,23,1558,1547,62.996790757381255,600.9557124518614,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,7,1904,1903,63.0,600.5772058823529,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,8,3342,3338,63.0,600.6609814482346,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,9,4598,4597,63.0,600.8542844715093,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,10,4680,4675,63.0,600.4611111111111,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,11,4188,4186,63.0,600.5895415472779,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,12,4627,4622,63.0,600.231467473525,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,13,3476,3472,63.0,600.5345224395858,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,14,4371,4366,63.0,600.4033401967513,0,0,0,0,0,0,1,0,0,0,0
2022-02-26,5,19,3854,3851,63.0,600.3715620134925,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,9,3596,3595,63.0,600.3401001112347,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,10,2666,2663,63.0,600.28432108027,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,10,1245,1244,63.0,600.259437751004,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,11,3807,3805,63.0,600.3343840294195,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,13,3129,3128,63.0,600.2933844678811,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,15,2078,2076,63.0,600.3681424446584,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,16,3811,3810,63.0,600.2519023878248,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,18,3744,3737,63.0,600.5136217948718,0,0,0,0,0,0,1,0,0,0,0
2022-02-27,6,20,2118,2116,63.0,600.1784702549575,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,8,4423,4421,63.0,609.0671489938956,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,9,3613,3612,63.0,609.6498754497647,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,10,2130,2126,63.0,623.8892018779343,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,11,4749,4748,63.0,603.5188460728574,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,12,4368,4366,63.0,600.3058608058608,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,13,5707,5706,63.0,606.1088137375153,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,14,5888,5884,63.0,608.7669836956521,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,15,4818,4815,63.0,607.9622249896222,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,16,4118,4114,63.0,608.8759106362312,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,16,3075,3072,63.0,608.6058536585366,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,17,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-28,0,17,790,789,63.0,602.7493670886076,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,18,5541,5538,63.0,600.4250135354629,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-02-28,0,19,2155,2150,63.0,600.4440835266821,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,19,3259,3258,63.0,600.4571954587296,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,20,4669,4666,63.0,600.5054615549368,0,0,0,0,0,0,1,0,0,0,0
2022-02-28,0,21,2977,2975,63.0,600.3359086328519,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,6,1211,1210,63.0,600.5202312138729,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,8,522,521,63.0,604.992337164751,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,9,3967,3961,63.0,605.7552306528863,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,10,6854,6849,63.0,605.9582725415816,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,11,6212,6211,63.0,603.4005151320026,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,13,5509,5506,63.0,604.9912869849337,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,14,1191,1190,63.0,607.3375314861461,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,14,5343,5341,63.0,607.5360284484373,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,15,4050,4048,63.0,605.6446913580247,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,15,3044,3043,63.0,606.768396846255,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,16,6485,6478,63.0,606.2400925212028,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,17,5682,5673,63.0,600.385779655051,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,18,1688,1683,63.0,600.2014218009479,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,19,4979,4978,63.0,600.2886121711186,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,22,2336,2334,63.0,600.0530821917808,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,1,23,1291,1290,63.0,600.3276529821843,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,8,4525,4523,63.0,606.2844198895027,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,9,3756,3754,63.0,606.3224174653888,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,10,6481,6474,63.0,604.7162474926708,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,11,5366,5363,63.0,603.3904211703317,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,12,3676,3674,63.0,600.6770946681175,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,13,5612,5611,63.0,604.7571275837491,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,16,6744,6743,63.0,605.2201957295374,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,17,1320,1319,63.0,601.7742424242424,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,17,4319,4316,63.0,600.7899976846493,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,18,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-02,2,20,4523,4520,63.0,600.3853636966616,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,21,3571,3569,63.0,600.017642117054,0,0,0,0,0,0,1,0,0,0,0
2022-03-02,2,23,1527,1526,63.0,599.9515389652914,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,6,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-03,3,8,1931,1927,63.0,604.3961677887105,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,10,4936,4935,63.0,606.1566045380875,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,11,4355,4354,63.0,604.3611940298507,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,11,1100,1099,63.0,600.28,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,12,4375,4373,63.0,600.6121142857143,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,14,6443,6441,63.0,606.36442650939,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,16,5763,5759,63.0,605.3671698768003,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,17,5509,5507,63.0,601.0736975857687,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,18,3609,3608,63.0,600.3942920476586,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,19,5304,5301,63.0,600.4788838612368,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,20,3405,3404,63.0,600.4155653450807,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,20,1168,1167,63.0,600.2816780821918,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,3,22,2300,2298,63.0,600.2082608695653,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,7,2619,2618,63.0,603.4119893088965,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,9,5113,5112,63.0,607.9634265597497,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,10,6730,6727,63.0,605.5753343239228,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,11,1997,1994,63.0,604.6369554331498,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,11,4531,4526,63.0,602.2390200838666,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,12,5169,5168,63.0,600.4397368930161,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,13,5221,5219,63.0,604.7379812296494,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,15,7272,7271,63.0,607.5563806380638,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,16,7128,7120,63.0,606.0906285072952,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,16,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-04,4,17,2994,2301,62.99899799599199,591.5460921843687,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,17,3339,3039,63.0,596.6585804132974,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,18,5159,5155,63.0,600.3669315758868,0,0,0,0,0,0,1,0,0,0,0
2022-03-04,4,20,4539,4536,63.0,600.1714033928178,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,0,1277,1276,63.0,599.7071260767424,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,8,1972,1970,63.0,600.2794117647059,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,9,5519,5518,63.0,600.3585794527994,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,10,4019,4016,63.0,600.4961433192336,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,11,5736,5735,63.0,600.3345536959554,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,12,260,252,63.0,597.3538461538461,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,12,4568,4563,63.0,600.3384413309982,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,13,4716,4715,63.0,600.532866836302,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,14,4688,4685,63.0,600.2950085324233,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,15,5152,5149,63.0,600.5458074534162,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,16,5531,5530,63.0,600.4035436629904,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,17,4162,4161,63.0,600.2760691975012,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,17,1172,1171,63.0,600.0230375426621,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,19,3577,3575,63.0,600.1856304165502,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,19,1207,1202,63.0,600.4589892294946,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,20,4228,4223,63.0,600.188032166509,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,21,3228,3227,63.0,600.1765799256506,0,0,0,0,0,0,1,0,0,0,0
2022-03-05,5,22,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-06,6,8,3557,3554,63.0,599.991847062131,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,8,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-06,6,9,3308,3306,63.0,599.8821039903265,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,9,1076,1075,63.0,600.653345724907,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,10,4990,4986,63.0,600.0498997995992,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,11,3987,3985,63.0,600.1474793077501,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,13,3937,3935,63.0,600.2984505969011,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,15,4526,4525,63.0,600.2748563853293,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,16,2360,2356,63.0,600.2495762711865,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,16,2233,2231,63.0,600.0564263322884,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,17,4285,4283,63.0,600.1628938156359,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,19,4310,4307,63.0,599.9211136890951,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,19,1,0,60.0,1468.0,0,0,1,0,0,0,0,0,0,0,0
2022-03-06,6,21,2753,2752,63.0,600.3196512895024,0,0,0,0,0,0,1,0,0,0,0
2022-03-06,6,22,2101,2100,63.0,600.117563065207,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,7,2,0,62.0,0.0,0,0,0,0,0,0,0,1,0,0,0
2022-03-07,0,8,2416,2412,63.0,605.9408112582781,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,9,6888,6883,63.0,607.297619047619,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,10,7469,7460,63.0,607.0385593787655,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,11,1817,1815,63.0,608.1524490919097,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,12,4312,4305,63.0,600.4807513914657,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,12,1707,1705,63.0,600.0949033391915,0,0,0,0,0,0,1,0,0,0,0
2022-03-07,0,13,6633,6625,63.0,605.5932458917533,0,0,0,0,0,0,1,0,0,0,0
